X	Y
-1,988695761	-0,593048363
2,012566057	-2,120728999
1,633015143	-3,15932472
3,47067253	2,795283588
-2,780804594	-1,146469421
-2,262653399	-0,636772667
1,838385264	1,594615582
-3,961233078	0,727362605
-3,559665647	-0,026291239
3,233288619	2,061469271
2,243815382	1,692512988
3,569994668	2,411207235
-3,158210041	-0,770259816
0,412925517	-1,610867967
2,063412157	-2,332149
2,115649587	-2,259953356
1,946791012	1,335711045
0,182851648	-1,869401669
-3,714856953	0,02524504
-3,737753741	-0,235703517
3,38920361	1,861881832
1,8705249	1,932671985
1,994105185	-2,113157827
1,593350359	-2,784846931
3,707365763	2,24578972
1,361845168	1,960738194
2,450444765	1,042862332
-3,425644127	0,461398034
3,528218139	2,147551018
1,734795502	-1,901638221
0,213491089	-2,245108801
3,304287759	1,689991298
-3,351064235	-0,980957537
-2,198469434	-0,452027446
1,46954972	1,425132885
0,876637327	-1,792184898
-3,815810989	0,388163654
3,854357833	2,90709919
-3,277473957	-0,286700772
1,76340491	-3,102105519
2,057781134	1,766195567
0,174996751	-1,545213295
-2,852050352	-0,998497086
2,085596419	-2,74334728
-3,992704141	0,18937958
1,964117493	-2,689170155
0,9285307	-1,653846165
1,720820965	-2,757344229
-3,876915198	0,162346333
0,424704587	-1,629322018
2,432949873	1,017368079
-2,190759725	-0,946608486
-3,679179168	-0,16227025
3,448417639	1,828053528
-3,842145728	-0,239207521
-3,864570234	0,440314344
3,41858759	1,863830711
2,688122063	1,717227942
1,991588064	-2,789383742
1,822708628	-3,094680741
3,493188921	2,225487105
-4,109467735	0,104551358
1,188676958	-2,129040493
-3,293587732	-0,703834243
0,365038981	-1,553877749
-3,910915402	-0,147051025
-3,22943382	-0,26090346
2,953909302	1,708096484
1,898640962	-3,333343192
3,128508741	1,581677688
-3,631505297	-0,259360144
-3,815682896	1,048220511
2,032302159	-2,849713487
-3,682086878	0,08088611
0,267799988	-1,904289545
1,58588639	1,492137733
-3,276846082	-0,187081749
0,727934251	-1,868829029
1,682058629	-2,671039541
1,513960828	-2,035028059
-1,984607605	-0,450692719
2,369494913	1,094014451
-3,363257318	0,871965824
-2,668101483	-0,600823291
1,73803378	1,288507136
0,622403353	-1,955497683
0,398833279	-2,117288975
2,062901217	-2,612978918
2,145909013	-3,007745942
-3,329197151	-0,953448131
1,216258892	-2,056505672
-3,698323768	-0,02123909
0,453681109	-2,05370557
1,874253169	-3,357441434
-2,072070438	-0,481841279
-3,183810869	-0,692828727
-3,675492372	0,630642617
0,554732474	-2,079785127
3,190734128	2,079246284
-3,373721199	0,585784868
-1,87973774	-0,532176512
3,689821786	2,075676634
0,008759543	-2,310996776
3,423285279	2,4773317
-1,936119101	-0,627926147
-3,009887024	-0,586276555
1,548028376	-3,172824363
-2,938564192	-0,926863589
1,574516944	-3,055239549
-1,691685759	-0,872987221
-3,66609263	0,147650066
2,914050264	1,339663365
1,600590006	-3,212203515
1,889942552	1,748844695
-2,20054588	-0,77512748
-3,63522549	1,109656552
0,025770681	-2,156155044
1,69595877	1,798070635
-3,693874816	0,524412117
-3,173094422	-0,578821215
1,258573273	-1,446629341
-3,44510517	-0,801905885
-2,019138315	-0,615109208
1,92705804	-2,932024162
0,792629587	-2,02760003
-1,916896138	-0,516283395
0,815510651	-1,932059469
1,406391926	-1,719699944
1,580375933	-3,034893634
1,91156518	1,237464803
1,931737855	1,756951798
1,802899841	-2,437796837
-3,004363866	-0,934928217
1,646116723	-1,701002151
1,99378201	-1,9760624
3,340986508	2,264411536
-3,723277988	-0,266267702
0,806941959	-1,751994503
-3,293082888	-0,345814361
-3,104477942	-0,586225982
1,878214644	1,866949408
-3,708835605	-0,477408424
1,730388602	-2,93163033
1,752218945	-3,220869573
-3,391987271	-0,204081054
-3,583654217	-0,257911576
3,443383957	2,606651801
-3,322820238	-0,356876442
1,863404892	1,581939769
-3,713065638	-0,330494647
3,467202803	2,790625672
0,597022493	-1,937168981
2,131747896	-2,242448687
3,408636644	2,425083257
-2,39377347	-0,690143742
1,491567639	1,786005064
-3,53827232	-0,893180853
2,143191597	-2,891031032
-3,293245969	-0,583454063
1,228723052	-1,849713345
3,342264634	1,539403333
-3,86938002	0,962747979
1,80669498	-3,187802256
-2,765048891	-0,978167266
3,604379173	2,449605875
1,785338812	-3,096882644
1,882012082	-2,025079527
1,197534349	-2,152312242
1,50376923	-1,957031262
-3,210618149	-0,365283429
1,935572163	-2,565184585
-0,152504465	-2,329080786
-2,47849532	-1,055784895
1,578543917	-2,696273968
2,136079768	-3,443970294
-0,13468715	-1,9858394
0,298960033	-1,622415303
1,222784492	-1,45195128
2,327298124	1,36949626
-2,966527159	-0,700230123
2,195274627	-2,841194506
-3,942112577	0,168071388
3,226088357	2,35358742
1,253852639	-1,57678755
-3,152800132	-0,649565587
2,905950401	1,43998638
2,33496094	1,695648763
3,662538513	2,529243601
0,154544803	-1,988253535
-3,493745097	-0,666061996
1,399738358	1,981597587
-2,514502041	-1,234542066
-2,716847767	-1,171985405
3,112979365	1,930029945
3,654841968	2,104965055
2,680727244	1,125521712
-4,007310973	0,428316369
3,025757653	1,274702043
1,726231617	-2,820786389
-3,799308727	1,142681702
2,332589714	-2,860776822
1,425882342	1,453627248
3,070954627	1,162420152
2,155030201	-2,568776096
-2,868723287	-0,879643037
-0,029910112	-2,251970725
1,854437645	-3,296939695
1,288075807	-2,13378734
-2,644518479	-0,757944692
-1,672115967	-0,610528844
3,242831613	2,188572595
3,59366263	2,096974363
-2,80740669	-0,554647121
3,122157662	1,546825859
1,790379051	-3,058180534
-3,465020496	0,952309375
3,482936242	2,626093087
3,753505795	2,352782063
0,311176514	-1,985342651
0,471280942	-1,641470901
3,246136419	1,933489218
2,929668211	1,455173214
-2,015968822	-0,338360636
2,094224166	-2,68121973
1,705692347	-2,184529088
2,925317886	1,077713759
-0,256731829	-2,284654296
-3,807641517	0,244068649
-3,466230926	0,712909695
-3,604370243	-0,644529205
1,036396943	-1,667944269
0,342734413	-1,986472903
-2,810498028	-0,489000132
2,060045255	-2,503817877
1,099320767	-2,034933429
2,200058403	-3,492570557
3,316363615	1,952380308
0,000143367	-2,450429879
-2,940508414	-0,740759101
0,285019672	-1,540534354
-0,311961594	-2,071602475
1,937638436	-3,098776
0,720626743	-1,621973391
0,513661105	-1,634649765
2,105740035	-2,414349216
1,679030279	1,749133477
0,137899086	-2,110936083
2,534737101	1,090983041
-2,606097601	-1,15058974
-3,690931854	0,081611365
-3,340055005	-0,284954847
-3,61969613	0,117263853
-2,534714501	-0,919518083
0,17759585	-1,657690898
3,166962994	1,363924469
-2,844510425	-0,828765513
3,486690887	1,986311777
-0,226910102	-1,92802141
-3,067239489	-0,881726355
2,271486219	1,638941813
1,197035455	-1,786622957
3,234652903	2,118753156
2,181491775	-2,825744585
0,174652324	-1,556076304
-2,130239171	-0,689404547
0,896907157	-1,798191259
-2,968210042	-0,921893935
1,562794315	1,64624785
3,471745473	1,888655039
-1,954239951	-0,407460532
2,288752076	-2,898268885
3,10831386	1,568106184
-3,426766935	0,835602431
3,686710214	2,534525901
3,304046458	1,898542664
1,722921501	1,712436166
2,102965556	1,267566936
-3,482357121	0,314088316
-2,648515901	-0,9366663
-0,3701524	-1,999243298
1,542254826	1,514765184
0,548131733	-2,179157466
1,721134579	-2,668782589
-3,865453205	0,30346129
2,751893497	1,570631552
1,526978515	-2,231511715
3,50095123	2,804167276
0,334117951	-1,716295882
2,469519715	1,571557925
0,651507411	-1,799422968
3,470393756	2,83747218
0,124146104	-1,820254856
3,806732822	2,600128313
1,587668873	-2,659072062
-3,383374584	0,038909427
-2,204258287	-0,959695307
1,354079956	1,463798998
0,472157999	-1,698374262
0,528617554	-1,644517539
-1,946499482	-0,55628623
1,638279754	-2,699374755
-1,897918326	-0,959841413
2,55107651	1,569496086
1,613960687	1,213523906
-2,569789187	-0,613219407
0,559557894	-1,932700236
-4,041948902	0,159346362
3,197700413	1,306084762
-1,889410202	-0,514842298
3,228145127	1,348415396
0,503117092	-1,433141071
1,492632977	-2,074605686
-3,855114215	0,242697789
1,7372497	-2,199699736
-3,640646003	-0,108589508
3,701183633	1,967027649
1,702592275	-2,384140673
-3,892320233	0,011763621
-2,644542071	-1,082242819
3,278763104	2,205551404
-2,914326187	-0,94102532
3,228691729	2,026130805
2,762449448	1,476098365
2,108468515	-3,416976543
0,784127031	-1,567364449
1,703520509	-1,780687123
1,683741858	-2,80846461
2,023360377	-2,070199012
-3,855010812	0,642283412
-3,615866201	-0,090857958
3,110053584	1,682350085
-3,341506062	0,548927649
0,349578666	-1,864057228
1,27152543	-1,787767268
0,038674977	-2,251335822
-3,303359242	-0,282731326
0,158427798	-1,695870954
3,278587228	1,468525528
1,26446745	-2,041906105
2,479210698	1,479225713
3,419839836	2,861385801
1,566355936	1,835454241
1,334572626	1,490067027
0,862685009	-1,640454387
-2,961449358	-0,508369864
1,168740233	-1,643429287
1,87370181	-2,971414237
1,605267365	-2,90162365
3,079477886	1,425557287
2,099530111	1,459332973
1,381166083	-1,852692551
3,708612047	2,612428135
1,795841147	1,685620264
1,858144175	1,160210242
2,305948673	-2,745818669
0,97093612	-2,093466416
2,146630737	-3,234329555
1,709846151	2,090617847
3,59575051	1,997370043
-3,58630033	0,988047966
0,202123496	-1,783668363
1,084361988	-2,10711307
-2,14288609	-0,48655238
-3,286834594	-0,494205684
1,545568941	1,784731343
3,808697476	2,038375464
-4,054030372	0,658427279
-2,307791216	-0,5475905
-3,507379717	0,000657623
-3,462297384	0,733311991
-2,913091383	-1,078231524
2,808384639	1,716968766
0,565798756	-1,966908805
-1,872888624	-0,674928443
1,552236042	-2,011860098
-3,332954475	-0,348695527
-2,054764457	-0,254813687
1,825282179	-2,496329891
2,145314761	-3,114713498
-3,659334884	-0,650952
0,247574232	-2,358521346
2,260059381	1,409987772
1,217510751	-1,728004127
1,953670438	-1,901723789
1,713745181	-1,802542082
0,047252132	-2,398001566
3,295469045	2,442375571
1,822785531	-3,158547203
3,211990599	2,585863462
-3,692137037	0,29678949
-3,345004516	-1,045105668
3,506136626	2,515344256
1,509799765	-1,828047976
0,832631334	-1,450901246
1,111999784	-2,112147616
1,848071932	1,242686214
1,832656759	1,614870874
2,194557312	1,626841954
0,439132269	-1,51843361
-2,552021092	-0,901277764
-1,743076343	-0,821881458
0,938435667	-1,533742454
2,23193012	1,732521957
3,679099927	2,418023922
-1,740437341	-0,642335789
1,890504069	-2,906582918
1,165464094	-2,03546673
0,444660232	-1,628145301
-2,353799404	-1,206018298
3,169985366	2,607622152
0,147987699	-1,816389059
3,849220959	2,641988504
-4,11082706	0,084075474
-3,383014046	0,56158882
2,36978389	1,339783058
-0,01722952	-1,718725841
2,122099916	-2,774031515
-3,787793548	0,700697491
-3,206772292	-0,470583961
1,266780559	-1,9837863
0,794408181	-1,396628241
0,006489385	-2,111287883
-3,623840763	1,08797498
3,731753792	2,988508021
1,528253532	1,334772977
1,167267519	-2,179581783
0,771455448	-1,826474377
1,236052626	-2,128747053
0,10126786	-2,063293901
-3,920573605	0,972715848
-2,647260845	-1,081082594
-3,369321292	-0,014505067
2,885953504	1,156092415
-3,535216779	-0,838248064
3,519957632	2,812262983
-3,246117144	-0,563260392
0,794708659	-1,572976091
1,643637063	-2,807061065
-3,645982474	-0,766453353
2,550084745	1,5996035
1,540643005	-2,547478424
1,269668088	-1,926622955
2,824806189	1,659768072
-3,522292266	-0,699316811
3,011485402	1,337560401
-2,017153603	-0,472962534
-3,938189712	-0,028381471
1,13964415	-1,562471464
0,845838529	-1,46463643
3,188425606	1,179761221
-2,6807992	-0,702551404
-2,73620688	-1,170950891
-2,02027201	-0,639271051
1,340791028	1,453224279
-3,193748565	-0,242203032
-0,040143866	-2,134924769
2,202544879	-2,844598123
-0,078061334	-2,154451755
-2,729719625	-0,542719316
0,593254069	-1,407010216
1,991335772	-2,386236989
-0,231288488	-2,133896228
2,206461184	-2,341157649
1,498419561	1,354466989
2,391953686	1,067815411
2,206543329	1,597419162
1,638428461	-3,11780044
-3,734821722	0,024308975
-3,689257627	-0,47612093
-3,930216002	0,568763179
0,715910076	-1,451242245
-3,862053597	-0,208948904
1,028906218	-2,083275505
-3,258674305	-0,71051488
1,846396156	-3,011672351
2,149769758	1,144106146
-2,071525724	-0,28876427
3,473687989	2,413137393
2,101768351	1,200595171
-1,798491781	-0,490334792
-1,669506174	-0,650661626
1,543174989	-2,018303474
2,170915568	-3,017829603
3,099606563	2,066676269
2,063874355	-3,29474203
-2,618011407	-0,882320884
3,651912561	2,163062386
1,747476641	-2,110665599
3,148776703	1,909522852
-4,02601958	0,512229749
2,089686837	-2,981733948
0,785976149	-2,045495321
3,116429237	1,641670607
3,588939173	2,425308806
-2,372438866	-0,748701403
-0,275101433	-2,104467975
2,646925331	1,182724734
2,968722414	1,360681298
3,558873938	1,483860207
2,403265413	1,298985689
0,476493376	-2,072463668
3,395883944	1,952803375
1,87188082	1,681168731
-3,589593605	0,041564404
2,114958936	-3,231870166
3,577167748	2,386686228
2,307315435	1,057088059
0,735897757	-2,113001152
1,631997878	-2,429736545
3,396375308	2,462546643
0,254548514	-2,090446692
-3,169687203	-0,868088676
1,247482063	-1,57608236
1,36339708	-2,232906801
-2,363128387	-0,917710233
1,669080308	-1,993095049
-3,509241521	0,534061084
-3,701658505	0,466713164
2,036236293	-3,167614332
0,291731781	-1,665790003
0,308802391	-2,253917104
1,605630417	1,230388865
1,652680667	2,053532568
-0,047371658	-2,103980799
3,476355738	2,736141901
1,204198749	1,595283827
0,043408714	-2,059064558
-3,851999234	0,846436119
-3,763312049	-0,072719966
0,400030161	-1,879307046
2,935333848	1,828081074
1,880190175	1,719037692
0,407921026	-2,252055234
0,105418704	-1,831373411
-2,575365536	-0,693197262
-3,521612033	0,048174923
2,360750876	1,295807344
3,381191244	1,308409392
-4,054312246	0,442835081
-2,465811507	-0,488948599
1,779005575	-1,904652981
1,609888277	-1,618990231
3,786928663	2,083127934
-3,574074661	-0,371308191
-3,606197832	-0,074834214
-3,639790768	0,637527148
-3,532562565	0,491207327
2,328873829	1,453207223
0,541531497	-1,990967025
0,730008833	-1,723264077
1,756594456	-2,903394885
-3,618641454	0,540567331
0,792724475	-1,730987068
1,723530755	1,510671693
-3,451727927	-0,982361944
-2,302738265	-0,888494236
2,1751972	-2,851434917
-2,165421158	-0,86158662
2,253420264	1,699603254
1,874766905	-2,484189272
1,282299314	-1,505913915
2,181266878	-2,905824983
0,761219993	-1,739071699
0,639430764	-1,783328169
-3,546383621	-0,820483988
3,032503556	1,58766102
3,412125809	1,723565224
1,763089659	-1,926135528
-2,057787924	-0,602025243
0,127488011	-2,343549815
-2,997492068	-0,697631672
2,570097179	1,557159959
3,672529802	2,233209283
3,759813082	1,855823064
1,379863192	1,701689209
1,710681875	1,71741106
-3,700149464	0,616185549
-3,739759404	0,877793053
-3,104378485	-0,827595704
-4,027341438	0,3813998
-3,714507281	0,201092809
0,410318075	-2,181590169
-3,786000604	0,60798477
3,161836039	1,984179864
0,228909257	-1,755021912
1,162870026	-1,893317928
3,169237664	1,684571907
-2,539293602	-0,546666467
0,062265121	-1,630882562
-2,637014759	-0,629320493
1,545610511	1,295148441
2,786192987	1,266094786
1,64359857	-3,020434161
-3,506220777	-0,813961644
-3,363650353	0,506636901
0,827704737	-1,768692853
-3,140559419	-1,101331494
-0,081965746	-1,846443806
1,315892903	-2,226517344
1,283504083	-1,856881097
-3,698553221	0,974463952
-2,511851606	-0,563363692
0,311087109	-2,152534287
0,112370978	-1,894859123
1,383804702	1,790078029
-3,726255069	-0,216219683
0,454250602	-2,097572005
1,580308886	-1,8796335
-3,92801818	-0,240093897
-2,128963157	-0,997869114
-3,160417773	-0,860330047
2,604076881	1,350213653
3,309979814	1,304740963
3,506232755	2,58048906
1,30819066	1,852351445
0,970066576	-1,938027866
1,051353229	-1,873246176
2,506731855	1,601666026
0,138518149	-2,36851971
0,858195711	-1,520381024
1,548795945	1,289274049
0,996501772	-2,038951208
-2,643499558	-0,798379426
2,238158983	1,345132687
1,638981669	-2,911078156
1,656794174	-2,682150008
2,006366851	1,325229791
-0,172285916	-2,055657314
-2,64471168	-1,2256469
3,784166631	2,889029034
-2,34798878	-0,632071091
3,292138347	1,428384508
1,611108768	-3,122291779
2,314957641	-2,842588917
-1,896485303	-1,035882869
1,806576093	-2,125402893
3,023924221	1,879587542
-3,385014385	0,473094049
-0,160497192	-1,795047679
-1,991787781	-0,366420445
2,610471665	1,496901233
-3,932450528	0,797618933
-2,560665941	-0,520475971
1,001674347	-1,659554239
2,638514913	1,238485311
1,78858877	-2,081157061
3,601194499	2,784400953
3,38033222	2,300651827
1,003114625	-1,860682302
0,621356715	-2,051738833
3,812592894	2,555176396
1,498791778	1,304932245
-3,277025858	-0,39722689
1,750174764	-3,037455502
1,333588977	-2,246133366
-0,103091357	-2,016252306
1,506038761	-1,826711405
-2,116842473	-0,965499713
-4,070528678	-0,09286449
0,866581865	-1,503231541
2,919166352	1,756890788
-3,340748223	-0,546676186
-2,139507184	-0,843243661
2,911604474	1,439474302
-2,00665815	-0,526412337
2,959784002	1,837471741
2,590412025	1,563368962
2,02425115	1,670679672
3,365884523	1,998316268
0,20567747	-2,371064935
1,850543365	1,658889485
1,481396156	-1,835525285
1,360989704	1,418835758
1,523910919	1,635307046
-2,592305085	-0,798444076
-3,381596855	0,813222912
-3,78976069	0,306761279
0,503608075	-1,707528232
0,136815704	-2,05627132
-2,06931238	-0,440963701
3,830513162	2,082775698
1,310167056	-1,567520553
2,318358832	-2,909504644
3,320579272	2,389478374
-3,566746142	0,64763872
-3,963828424	0,513180786
1,855524509	-2,321738914
-2,205051945	-0,464991975
1,731985324	-2,028547128
0,492995719	-1,970837319
2,208963953	1,634804496
-0,291720168	-1,923474119
-3,619134546	0,128782116
2,221046113	1,353844271
0,753246061	-1,967125524
0,461428195	-2,056451653
3,603205633	2,498555515
1,041988968	-1,41241174
-0,006229938	-2,252628006
-2,066893543	-0,598666311
-3,103402765	-0,553145189
-3,927687264	-0,110763621
3,129139162	1,249984245
1,790524409	-2,367049166
0,881994903	-2,118208317
2,920548653	1,63188014
2,227388649	1,655808551
-3,33436484	-0,147951366
1,750705676	-3,252216523
0,627918246	-1,591565542
2,854011981	1,659483893
1,558569548	-2,221361164
3,871975356	2,209703792
-3,658274163	-0,68487989
-1,819777248	-0,758437617
0,56618931	-1,398789914
-3,639868758	0,092814529
-3,378929934	0,628288429
3,707061085	2,534975131
0,066331258	-1,711880074
0,140259503	-2,191239838
0,355131437	-2,286124912
2,14539733	-2,25822418
2,35944768	1,108436238
0,317753789	-1,966536553
2,170210574	-3,449285466
-2,121590941	-0,706475263
1,428401872	-2,227147492
1,85949323	-3,197159066
1,804465955	-2,762323265
-3,684459951	0,210111663
1,754100525	1,81751289
3,898634474	2,207449658
-3,663899714	1,105726027
1,329124492	-1,922033509
3,928100026	2,431757546
1,922280665	1,209521724
1,782549219	-1,714159348
0,007887494	-1,872840083
1,50083665	-1,953097971
2,163105461	1,079086607
3,04545291	1,981311785
-3,188444755	-0,515280269
-3,30717983	0,729667229
-2,0996457	-1,100665866
1,707992005	2,05690313
-3,711351182	0,24812743
2,145990422	-3,029188504
0,190009824	-2,174149846
3,271799442	1,694574042
2,291030131	1,482334199
0,340547424	-1,730776376
-3,364610401	-0,940969743
1,594872407	-2,790981706
-3,600084061	0,319195266
-3,338252742	-0,333724143
0,326318516	-2,154092299
2,351012571	1,425197388
2,13965305	1,24156584
2,981873158	1,415477166
1,859066315	-2,20114311
1,966842602	1,404662938
1,161279311	-1,747676817
3,078415215	1,459367991
1,690716488	-2,238161851
1,726064721	-1,772932224
-3,925146448	0,207124583
2,439733718	1,682600125
-2,515136598	-0,978866346
-3,932750109	0,557033147
2,26648695	1,093078857
-2,058740583	-0,414720562
2,058093772	-2,247698734
2,149177788	-2,962339655
-3,831523112	-0,050442096
0,932600931	-1,902115768
1,177054233	-2,07620666
1,61598854	1,341617518
-3,657315034	0,491231777
-3,103893203	-1,093918187
2,923874276	1,856610155
3,801783697	2,988870773
-2,096368796	-1,036381052
-3,60230718	0,427351979
3,766055763	2,493641353
1,227894625	-2,174616426
-3,369571801	0,316426293
2,121067439	-2,349316692
-2,672741464	-0,505027669
3,583375123	2,552654983
3,092218987	1,616021509
1,931647823	1,58309706
3,13434005	1,277227074
-3,936507672	0,818451492
3,492630829	2,663262272
